chrom scaffold Cposition position mean p0025 p0500 p0975
Herato04 Herato0401 25001.0 25000.0 0.02982787715 0.021743841912 0.02853167927 0.05052597397
Herato04 Herato0401 75001.0 75000.0 0.065731000386 0.0510670661694 0.065503648924 0.085023890228
Herato04 Herato0401 125001.0 125000.0 0.0614457969462 0.0477553126772 0.0608984433946 0.0770675911312
Herato04 Herato0401 175001.0 175000.0 0.078413405228 0.070305560952 0.07729275891 0.091482713196
Herato04 Herato0401 225001.0 225000.0 0.05041137836 0.043477542916 0.049468351732 0.057313223082
Herato04 Herato0401 275001.0 275000.0 0.07875213314 0.0674802569 0.07886889718 0.09063034118
Herato04 Herato0401 325001.0 325000.0 0.0793515754 0.0744919234 0.07907057654 0.08576965078
Herato04 Herato0401 375001.0 375000.0 0.081648365142 0.0729426913014 0.081561555742 0.092360612138
Herato04 Herato0401 425001.0 425000.0 0.0762707685139 0.0661794721227 0.076279613186 0.086176410158
Herato04 Herato0401 475001.0 475000.0 0.0680531111742 0.0636495060053 0.0680374164458 0.0741459963144
Herato04 Herato0401 525001.0 525000.0 0.06746629292 0.06517360364 0.06734829508 0.07004440514
Herato04 Herato0401 575001.0 575000.0 0.0745025420896 0.0668892377338 0.0750959765654 0.0819145698796
Herato04 Herato0401 625001.0 625000.0 0.10442277724 0.0979625318 0.10482807178 0.11003056226
Herato04 Herato0401 675001.0 675000.0 0.10168530378 0.088475146046 0.10069410397 0.12356328162
Herato04 Herato0401 725001.0 725000.0 0.0985448861328 0.0873175547827 0.097927995308 0.112396093642
Herato04 Herato0401 775001.0 775000.0 0.031108374166 0.02809877766 0.031101206202 0.03363197172
Herato04 Herato0401 825001.0 825000.0 0.064961648596 0.05620554692 0.064446139524 0.075319593334
Herato04 Herato0401 875001.0 875000.0 0.047609633958 0.032927071246 0.047716453134 0.057133561636
Herato04 Herato0401 925001.0 925000.0 0.0975657684433 0.0902388526773 0.0971819358097 0.105162676957
Herato04 Herato0401 975001.0 975000.0 0.09651951348 0.08590669008 0.09618115726 0.10852788894
Herato04 Herato0401 1025001.0 1025000.0 0.0915194511 0.08515586844 0.09140522772 0.09830820552
Herato04 Herato0401 1075001.0 1075000.0 0.0706352757 0.06440423658 0.0704415933 0.07708752258
Herato04 Herato0401 1125001.0 1125000.0 0.06720599168 0.0630850869 0.06716874836 0.07235084848
Herato04 Herato0401 1175001.0 1175000.0 0.07975455934 0.0739076244 0.0796872954 0.08660286038
Herato04 Herato0401 1225001.0 1225000.0 0.084917787002 0.0771669864397 0.0844624673788 0.092530132316
Herato04 Herato0401 1275001.0 1275000.0 0.055785514078 0.052456013258 0.055644573198 0.05908316467
Herato04 Herato0401 1325001.0 1325000.0 0.076503408496 0.0743507051763 0.0765643548046 0.07844768252
Herato04 Herato0401 1375001.0 1375000.0 0.0865445266258 0.0802115132448 0.0863441240364 0.0938990201212
Herato04 Herato0401 1425001.0 1425000.0 0.0615661421 0.05604603836 0.0614574157 0.06745873558
Herato04 Herato0401 1475001.0 1475000.0 0.0705802942018 0.0586930042645 0.0696917484202 0.0879662049824
Herato04 Herato0401 1525001.0 1525000.0 0.05747815424 0.044890697272 0.057229567418 0.073597464346
Herato04 Herato0401 1575001.0 1575000.0 0.0591841023204 0.0471674923687 0.059075632322 0.069981754026
Herato04 Herato0401 1625001.0 1625000.0 0.064460847478 0.0550973142244 0.063720582854 0.083155310728
Herato04 Herato0401 1675001.0 1675000.0 0.10368948652 0.0859294785 0.10304216874 0.12014183212
Herato04 Herato0401 1725001.0 1725000.0 0.12120183916 0.1143421064 0.12092695428 0.12848398108
Herato04 Herato0401 1775001.0 1775000.0 0.083940884004 0.0744138372754 0.083333555124 0.09286898636
Herato04 Herato0401 1825001.0 1825000.0 0.0800893856456 0.0728437338044 0.0797211870124 0.0882106933176
Herato04 Herato0401 1875001.0 1875000.0 0.04622234692 0.044089203618 0.04611522006 0.04908145736
Herato04 Herato0401 1925001.0 1925000.0 0.064401646548 0.0485390455589 0.0619276139352 0.096763525498
Herato04 Herato0401 1975001.0 1975000.0 0.050067712517 0.0462462998164 0.049976037404 0.054243877526
Herato04 Herato0401 2025001.0 2025000.0 0.063088439142 0.0576803461938 0.062918899938 0.06880026003
Herato04 Herato0401 2075001.0 2075000.0 0.0515390399317 0.0431306941325 0.0504956760439 0.0620197086957
Herato04 Herato0401 2125001.0 2125000.0 0.066939430094 0.0597644206696 0.0665034764736 0.075533567282
Herato04 Herato0401 2175001.0 2175000.0 0.059096180242 0.05040100047 0.058402052432 0.071170285808
Herato04 Herato0401 2225001.0 2225000.0 0.0942729672082 0.0825982113254 0.093120632825 0.108739351879
Herato04 Herato0401 2275001.0 2275000.0 0.07019527858 0.06669181388 0.0693899396 0.07546349996
Herato04 Herato0401 2325001.0 2325000.0 0.0702741719 0.06508880012 0.0702059313 0.07557803008
Herato04 Herato0401 2375001.0 2375000.0 0.117176913 0.10974475666 0.11711991992 0.12596060232
Herato04 Herato0401 2425001.0 2425000.0 0.10570336106 0.0924593582 0.10512248356 0.12710989318
Herato04 Herato0401 2475001.0 2475000.0 0.08814927268 0.08101976686 0.0885088316 0.0950533444
Herato04 Herato0401 2525001.0 2525000.0 0.100278286084 0.0895744594898 0.0998382691172 0.11188063845
Herato04 Herato0401 2575001.0 2575000.0 0.08001678818 0.07354895274 0.07968409232 0.0883917354
Herato04 Herato0401 2625001.0 2625000.0 0.105115499283 0.0947799567087 0.104881169595 0.117376553801
Herato04 Herato0401 2667575.0 2675000.0 0.0948654666268 0.0917326046432 0.0945862262718 0.0995910726357
Herato04 Herato0402 2710150.0 25000.0 0.0794719455 0.07641667 0.0792548885 0.0836110315
Herato04 Herato0402 2760150.0 75000.0 0.100418807746 0.086526744722 0.098270527344 0.11825824392
Herato04 Herato0402 2786119.5 125000.0 0.0870515471893 0.078286291903 0.0868842083548 0.09444038164
Herato04 Herato0403 2812090.0 25000.0 0.086572391922 0.078421850082 0.086684211846 0.095631431752
Herato04 Herato0403 2862090.0 75000.0 0.0947059772916 0.0868045458354 0.094300631762 0.104136045544
Herato04 Herato0403 2912090.0 125000.0 0.062403912046 0.051445731098 0.060244745558 0.082031958776
Herato04 Herato0403 2962090.0 175000.0 0.04403647826 0.0325355810415 0.0449469102808 0.051210384156
Herato04 Herato0403 3012090.0 225000.0 0.0847923933 0.07825293206 0.08491146516 0.09116679914
Herato04 Herato0403 3062090.0 275000.0 0.09724993618 0.090674846168 0.097560463692 0.102720719356
Herato04 Herato0403 3112090.0 325000.0 0.069221422678 0.063151597858 0.069324023194 0.074469382044
Herato04 Herato0403 3162090.0 375000.0 0.068179657972 0.063424276092 0.068145258006 0.074051072194
Herato04 Herato0403 3212090.0 425000.0 0.07438823054 0.07039321368 0.07481712362 0.07865363642
Herato04 Herato0403 3262090.0 475000.0 0.08556083284 0.07541185672 0.0863341232 0.09686171896
Herato04 Herato0403 3312090.0 525000.0 0.0882562750643 0.0763102426302 0.0868986692423 0.102053402447
Herato04 Herato0403 3362090.0 575000.0 0.100813504236 0.08535228367 0.10059489647 0.119454620444
Herato04 Herato0403 3412090.0 625000.0 0.09571581936 0.08698256798 0.0951303873 0.10712134276
Herato04 Herato0403 3462090.0 675000.0 0.1302387352 0.1251299616 0.1296488768 0.1362372952
Herato04 Herato0403 3512090.0 725000.0 0.1127275926 0.1059571072 0.1126398484 0.1180801604
Herato04 Herato0403 3562090.0 775000.0 0.098713028024 0.083716644318 0.094601505554 0.11546324306
Herato04 Herato0403 3612090.0 825000.0 0.09433437539 0.0818151693168 0.094141380506 0.109200033998
Herato04 Herato0403 3662090.0 875000.0 0.0515730548307 0.0487483768337 0.0512747777109 0.0547209997361
Herato04 Herato0403 3712090.0 925000.0 0.07231607958 0.066383306096 0.072054643456 0.0776606296
Herato04 Herato0403 3762090.0 975000.0 0.0866103708072 0.077672669434 0.0861077039437 0.095933918799
Herato04 Herato0403 3812090.0 1025000.0 0.038157377004 0.033414560762 0.03801588821 0.043894253274
