chrom scaffold Cposition position mean p0025 p0500 p0975
Herato08 Herato0801 25001.0 25000.0 0.0408460594576 0.0296066631819 0.0398783471296 0.05537653147
Herato08 Herato0801 75001.0 75000.0 0.07794747632 0.063669207844 0.077349146758 0.09554607528
Herato08 Herato0801 125001.0 125000.0 0.08218632544 0.071937719996 0.08221007568 0.09328817896
Herato08 Herato0801 175001.0 175000.0 0.080439317846 0.07450778898 0.080023325546 0.08818590788
Herato08 Herato0801 225001.0 225000.0 0.08977064832 0.08039592686 0.089269846364 0.100305739
Herato08 Herato0801 275001.0 275000.0 0.092097929722 0.08599122287 0.09248422856 0.09867209545
Herato08 Herato0801 325001.0 325000.0 0.0723685192564 0.0655144686314 0.072748090986 0.078804736006
Herato08 Herato0801 375001.0 375000.0 0.0622216535 0.051884576862 0.0620485389 0.075066966264
Herato08 Herato0801 425001.0 425000.0 0.09531027464 0.083282633594 0.09207162388 0.11320271754
Herato08 Herato0801 475001.0 475000.0 0.0357596529488 0.0291621646226 0.0355958454182 0.0433855855844
Herato08 Herato0801 525001.0 525000.0 0.07413953088 0.07025802394 0.07426591572 0.07890108366
Herato08 Herato0801 575001.0 575000.0 0.0395935402577 0.034559732476 0.0395086500881 0.0450589495716
Herato08 Herato0801 625001.0 625000.0 0.0662310003432 0.0495161755438 0.0634540879188 0.0948484434544
Herato08 Herato0801 675001.0 675000.0 0.0827419415491 0.0638693303007 0.0799853924425 0.105500174171
Herato08 Herato0801 725001.0 725000.0 0.074414789822 0.069948508462 0.074260187654 0.080807861786
Herato08 Herato0801 775001.0 775000.0 0.06175974426 0.0553257429212 0.062056240756 0.067740181596
Herato08 Herato0801 825001.0 825000.0 0.087063726774 0.06877611925 0.08551446887 0.112204588656
Herato08 Herato0801 875001.0 875000.0 0.08297822692 0.07554832296 0.08249914188 0.09124731164
Herato08 Herato0801 925001.0 925000.0 0.06614506 0.0637439539 0.06602006134 0.0692020396
Herato08 Herato0801 975001.0 975000.0 0.070568543324 0.064351609704 0.070439937808 0.077153595484
Herato08 Herato0801 1025001.0 1025000.0 0.102945033756 0.091881018356 0.10281426138 0.11466166825
Herato08 Herato0801 1075001.0 1075000.0 0.07985276242 0.06978574918 0.07959518546 0.0903866914
Herato08 Herato0801 1125001.0 1125000.0 0.0587391523164 0.0539483396157 0.0586840091688 0.0641596118136
Herato08 Herato0801 1175001.0 1175000.0 0.101916806826 0.0966987523309 0.102516713454 0.106908080945
Herato08 Herato0801 1225001.0 1225000.0 0.0929530245 0.0890681639 0.09329599566 0.09585272296
Herato08 Herato0801 1275001.0 1275000.0 0.065105499844 0.058728974116 0.065705741682 0.069812486804
Herato08 Herato0801 1325001.0 1325000.0 0.08488275322 0.080013884546 0.08519472976 0.08999638216
Herato08 Herato0801 1375001.0 1375000.0 0.073427816666 0.068265284288 0.073473195514 0.079499485688
Herato08 Herato0801 1425001.0 1425000.0 0.064459729936 0.052883876286 0.06370676957 0.081112099288
Herato08 Herato0801 1475001.0 1475000.0 0.071008396446 0.064296872116 0.071106116792 0.077729938002
Herato08 Herato0801 1525001.0 1525000.0 0.063170409248 0.057674524172 0.063338511706 0.068407667954
Herato08 Herato0801 1575001.0 1575000.0 0.0609561075394 0.0536584999387 0.0605957728516 0.068239407146
Herato08 Herato0801 1625001.0 1625000.0 0.089284447676 0.0830939990244 0.088949757136 0.095811038248
Herato08 Herato0801 1675001.0 1675000.0 0.07790476855 0.072847552862 0.077614289414 0.083776877808
Herato08 Herato0801 1725001.0 1725000.0 0.050606347554 0.044712998716 0.050680086194 0.058672699886
Herato08 Herato0801 1775001.0 1775000.0 0.045258743096 0.041753000816 0.04510903095 0.049867134554
Herato08 Herato0801 1825001.0 1825000.0 0.0607316365205 0.0544356055957 0.0606112387311 0.0682479066028
Herato08 Herato0801 1875001.0 1875000.0 0.0854341744586 0.0751210247938 0.0843377907646 0.0988941673992
Herato08 Herato0801 1925001.0 1925000.0 0.0888386213276 0.0833649491302 0.087436947497 0.0979861724366
Herato08 Herato0801 1975001.0 1975000.0 0.064904626018 0.050750496365 0.061619005414 0.08482476502
Herato08 Herato0801 2025001.0 2025000.0 0.08865407749 0.080435124332 0.088478976224 0.0971494797
Herato08 Herato0801 2075001.0 2075000.0 0.07360152644 0.057120187408 0.073207175704 0.0930078209
Herato08 Herato0801 2125001.0 2125000.0 0.093241033027 0.0839482616405 0.0928951709894 0.10450977721
Herato08 Herato0801 2175001.0 2175000.0 0.10153809286 0.092225260856 0.101782082252 0.111563703968
Herato08 Herato0801 2225001.0 2225000.0 0.12125850532 0.10987751964 0.12181943296 0.13406276876
Herato08 Herato0801 2275001.0 2275000.0 0.08669399212 0.08201011168 0.08678575262 0.09127055948
Herato08 Herato0801 2325001.0 2325000.0 0.055281450302 0.049966920326 0.055243467938 0.06080922806
