chrom scaffold Cposition position mean p0025 p0500 p0975
Herato03 Herato0301 25001.0 25000.0 0.0946621027616 0.0481704856394 0.0923339351979 0.153205456866
Herato03 Herato0301 75001.0 75000.0 0.111753104381 0.0515158228393 0.102064596135 0.209152466116
Herato03 Herato0301 125001.0 125000.0 0.0824760923368 0.0398657335827 0.0783817320598 0.156924406265
Herato03 Herato0301 175001.0 175000.0 0.00515013448474 0.00398839007198 0.00505344800497 0.00665479656996
Herato03 Herato0301 225001.0 225000.0 0.0705847379373 0.0167361354954 0.0577972591173 0.191835438286
Herato03 Herato0301 275001.0 275000.0 0.0132929841618 0.0096988425493 0.0130153846849 0.0187095036016
Herato03 Herato0301 325001.0 325000.0 0.0100105071664 0.00789780636343 0.00985723559156 0.0126432880516
Herato03 Herato0301 375001.0 375000.0 0.00487575946164 0.00305116370164 0.00469870268678 0.00784267754244
Herato03 Herato0301 425001.0 425000.0 0.115901263697 0.0668499732809 0.112606169923 0.193444631264
Herato03 Herato0301 475001.0 475000.0 0.0205035966511 0.0052349244352 0.0210653747769 0.0479013145607
Herato03 Herato0301 525001.0 525000.0 0.0362715374998 0.0157350434095 0.0311448773181 0.0836802923655
Herato03 Herato0301 575001.0 575000.0 0.047311333656 0.0155784180471 0.0403094702607 0.11620465653
Herato03 Herato0301 625001.0 625000.0 0.120136161551 0.0601408529492 0.108902737423 0.246176481537
Herato03 Herato0301 675001.0 675000.0 0.0251790060332 0.0155473019185 0.0245935536894 0.0373471459067
Herato03 Herato0301 725001.0 725000.0 0.0333203577921 0.0142440643737 0.0312613880469 0.0607439518456
Herato03 Herato0301 775001.0 775000.0 0.00600396699 0.0034746797434 0.006071598879 0.008159418936
Herato03 Herato0301 825001.0 825000.0 0.0158280238479 0.00595126694796 0.0165961742405 0.0305735734513
Herato03 Herato0301 875001.0 875000.0 0.0122688047757 0.0107442896965 0.0124450679528 0.0138666220381
Herato03 Herato0301 925001.0 925000.0 0.0176222467489 0.0139871250169 0.0174418464137 0.0224912501753
Herato03 Herato0301 975001.0 975000.0 0.0318248031322 0.0201862740958 0.0313901043708 0.0503916520638
Herato03 Herato0301 1025001.0 1025000.0 0.0185648739762 0.0126435168584 0.0184003529776 0.025956844896
Herato03 Herato0301 1075001.0 1075000.0 0.030544690936 0.0259175629758 0.0302365479792 0.037175453768
Herato03 Herato0301 1125001.0 1125000.0 0.0755633921105 0.0488819337951 0.0724696395192 0.117770308329
