chrom scaffold Cposition position mean p0025 p0500 p0975
Herato21 Herato2101 25001.0 25000.0 0.00532894031224 0.00436316340605 0.00525352549984 0.00659577982984
Herato21 Herato2101 75001.0 75000.0 0.00843793659328 0.00628846468289 0.0082568004492 0.0113970108234
Herato21 Herato2101 125001.0 125000.0 0.0169100640024 0.00380417450014 0.0159046268003 0.0374765544282
Herato21 Herato2101 175001.0 175000.0 0.00325698836322 0.00191070421611 0.00311377041922 0.00499399686746
Herato21 Herato2101 225001.0 225000.0 0.0009418664938 0.000855551786 0.0009313278294 0.0010637841094
Herato21 Herato2101 275001.0 275000.0 0.000725008985 0.0005538098958 0.0007550853626 0.0008526580266
Herato21 Herato2101 325001.0 325000.0 0.0078870836022 0.0006730006622 0.0068964887672 0.0227873811664
Herato21 Herato2101 375001.0 375000.0 0.0032120644144 0.00281971910957 0.00323138460404 0.003723880908
Herato21 Herato2101 425001.0 425000.0 0.0006036450238 0.000542591907 0.0006025353654 0.0006706438738
Herato21 Herato2101 475001.0 475000.0 0.0016107356272 0.001552470664 0.0016100829586 0.0016986323412
Herato21 Herato2101 525001.0 525000.0 0.0234583568308 0.0090403233816 0.0205398598704 0.0572443780876
Herato21 Herato2101 575001.0 575000.0 0.0202245451799 0.0166127456183 0.0200753843482 0.0247053292377
Herato21 Herato2101 625001.0 625000.0 0.00153041575186 0.00132202964892 0.00152534991642 0.0017447475548
Herato21 Herato2101 675001.0 675000.0 0.14480099518 0.011163229429 0.0526313329626 0.788028294478
Herato21 Herato2101 725001.0 725000.0 0.00418315786512 0.00380975902604 0.00414093679664 0.00466693962208
Herato21 Herato2101 775001.0 775000.0 0.0007292189515 0.000590527347017 0.0007253842602 0.00088393546378
Herato21 Herato2101 825001.0 825000.0 0.0242874743424 0.00780844971025 0.021375317427 0.0607017341728
Herato21 Herato2101 875001.0 875000.0 0.0026818024 0.0022373725838 0.0026791915016 0.0031336156996
Herato21 Herato2101 925001.0 925000.0 0.030965885253 0.0143255286328 0.0298471749062 0.0556232468945
Herato21 Herato2101 975001.0 975000.0 0.003066248795 0.0023572033712 0.003065294606 0.0039362044904
Herato21 Herato2101 1025001.0 1025000.0 0.0087322239966 0.00592660688545 0.00849427733326 0.01313311898
Herato21 Herato2101 1075001.0 1075000.0 0.0150906999264 0.0105569986925 0.0147353497868 0.0219233440698
Herato21 Herato2101 1125001.0 1125000.0 0.0021075488939 0.00171514841938 0.00210696184636 0.0024964894048
Herato21 Herato2101 1175001.0 1175000.0 0.0077548942168 0.00349771394069 0.006723131885 0.0156901191466
Herato21 Herato2101 1225001.0 1225000.0 0.011217288439 0.00409152078735 0.0068926367808 0.0356900150552
Herato21 Herato2101 1275001.0 1275000.0 0.00513291570252 0.0044272802284 0.00513056766688 0.0059102478222
Herato21 Herato2101 1325001.0 1325000.0 0.0033452213311 0.00262582033317 0.00324685169394 0.0043035522666
Herato21 Herato2101 1375001.0 1375000.0 0.0045103172118 0.0034278617176 0.00443810873 0.0058019062894
Herato21 Herato2101 1425001.0 1425000.0 0.002025470568 0.001888719816 0.002012875104 0.00215372438
Herato21 Herato2101 1475001.0 1475000.0 0.01672678941 0.010005538188 0.015731192896 0.030401566318
Herato21 Herato2101 1525001.0 1525000.0 0.0032282657109 0.00226679141052 0.00321737025476 0.00403985994664
Herato21 Herato2101 1575001.0 1575000.0 0.00247742170002 0.00212504684412 0.00246956990724 0.00290326197028
Herato21 Herato2101 1625001.0 1625000.0 0.00377366938372 0.00233337810353 0.00344345710316 0.0060661457706
Herato21 Herato2101 1675001.0 1675000.0 0.00292206348842 0.00245440084187 0.00286078764892 0.0037307861012
Herato21 Herato2101 1725001.0 1725000.0 0.0224148870937 0.00890783590488 0.020641838028 0.0480918239569
Herato21 Herato2101 1775001.0 1775000.0 0.001359995556 0.00122701961136 0.0013618648128 0.0014625469552
Herato21 Herato2101 1825001.0 1825000.0 0.0014827213884 0.00140896041194 0.0014801484374 0.0015993199134
Herato21 Herato2101 1875001.0 1875000.0 0.001987977652 0.00190181954 0.001986165916 0.002128991104
Herato21 Herato2101 1925001.0 1925000.0 0.00555309453138 0.00422985297903 0.00544591909224 0.0074420948015
Herato21 Herato2101 1975001.0 1975000.0 0.002328195681 0.0021810904632 0.0023350483542 0.002445910048
Herato21 Herato2101 2025001.0 2025000.0 0.0193241595338 0.0078278085892 0.0161785210254 0.0489141212456
Herato21 Herato2101 2075001.0 2075000.0 0.00396353629282 0.0031963636739 0.00392630230276 0.00477961990128
Herato21 Herato2101 2125001.0 2125000.0 0.00330862275512 0.00297443712829 0.003270779921 0.0037721735764
