chrom scaffold Cposition position mean p0025 p0500 p0975
Herato18 Herato1801 25001.0 25000.0 0.035582967972 0.025699626386 0.032954090666 0.065605624462
Herato18 Herato1801 75001.0 75000.0 0.0255908546332 0.02063866633 0.0248959533579 0.0349276395318
Herato18 Herato1801 125001.0 125000.0 0.03585180411 0.0202931269454 0.0340204367376 0.0666373860454
Herato18 Herato1801 175001.0 175000.0 0.0254872095378 0.0172241960392 0.0245930984024 0.0391640009696
Herato18 Herato1801 225001.0 225000.0 0.0202571141158 0.0100932248639 0.0193707969046 0.0351913023724
Herato18 Herato1801 275001.0 275000.0 0.0391459553953 0.0338207783909 0.0389756045699 0.0457153396648
Herato18 Herato1801 325001.0 325000.0 0.05650165803 0.04788953278 0.05651393873 0.065648961732
Herato18 Herato1801 375001.0 375000.0 0.06132897618 0.048733436386 0.058870711042 0.079937324806
Herato18 Herato1801 425001.0 425000.0 0.051080154918 0.045155953034 0.050998039118 0.057310344476
Herato18 Herato1801 475001.0 475000.0 0.036881149766 0.029338752906 0.037684810634 0.043961904784
Herato18 Herato1801 525001.0 525000.0 0.038627096694 0.034425681922 0.038551303708 0.04342576977
Herato18 Herato1801 575001.0 575000.0 0.040357479644 0.015956152534 0.039317950706 0.080791705686
Herato18 Herato1801 625001.0 625000.0 0.047542231748 0.04379161557 0.047539088342 0.05261358272
Herato18 Herato1801 675001.0 675000.0 0.053153891722 0.0389423915328 0.0512536414062 0.072898865154
Herato18 Herato1801 725001.0 725000.0 0.0316396000348 0.0266918663383 0.031283091793 0.0378794975372
Herato18 Herato1801 775001.0 775000.0 0.037934505416 0.034737487568 0.037486036466 0.043081848764
Herato18 Herato1801 825001.0 825000.0 0.058095374162 0.0326456040384 0.0486517986614 0.115891255942
Herato18 Herato1801 875001.0 875000.0 0.0141844438094 0.0115555618282 0.0140942948074 0.0175806014712
Herato18 Herato1801 925001.0 925000.0 0.0248237606068 0.0209526113372 0.0246901747722 0.0295734847644
Herato18 Herato1801 975001.0 975000.0 0.031033516674 0.0263674886934 0.0307643989584 0.0371130474376
Herato18 Herato1801 1025001.0 1025000.0 0.069661408364 0.0485122527292 0.066119332042 0.10915694621
Herato18 Herato1801 1075001.0 1075000.0 0.0507021652118 0.0454273375713 0.0505472171508 0.056659274444
Herato18 Herato1801 1125001.0 1125000.0 0.0493728185952 0.0294152340233 0.0471235282828 0.0824881385022
Herato18 Herato1801 1175001.0 1175000.0 0.0228341817998 0.0157958627372 0.0217372435782 0.0358451367696
Herato18 Herato1801 1225001.0 1225000.0 0.0703434253202 0.0491974243769 0.0674594914064 0.10679651725
Herato18 Herato1801 1275001.0 1275000.0 0.0354709154679 0.0238349673584 0.0330927777172 0.0583780324132
Herato18 Herato1801 1325001.0 1325000.0 0.0213223669452 0.0154942906302 0.0201005017353 0.031438555324
Herato18 Herato1801 1375001.0 1375000.0 0.0094876420704 0.00797611335494 0.0093876868372 0.0114531007456
Herato18 Herato1801 1425001.0 1425000.0 0.0306497463852 0.023341701727 0.0301534022277 0.0407299589698
Herato18 Herato1801 1475001.0 1475000.0 0.0394289653862 0.033815352931 0.039382166354 0.0456341068464
Herato18 Herato1801 1525001.0 1525000.0 0.0565552734736 0.0484853704586 0.0565081049028 0.0633946289596
Herato18 Herato1801 1575001.0 1575000.0 0.068739703392 0.054780868624 0.06897529528 0.078899940642
Herato18 Herato1801 1625001.0 1625000.0 0.08450908293 0.07803636784 0.084277634596 0.090858807088
Herato18 Herato1801 1675001.0 1675000.0 0.0495085108562 0.0457726405524 0.0494026643538 0.053431880052
Herato18 Herato1801 1725001.0 1725000.0 0.0744707183 0.06829343184 0.07473227462 0.08135424462
Herato18 Herato1801 1775001.0 1775000.0 0.093630726718 0.085332542716 0.09368327698 0.102023783454
Herato18 Herato1801 1825001.0 1825000.0 0.102735608452 0.095650160438 0.10322488351 0.110171263232
Herato18 Herato1801 1875001.0 1875000.0 0.044114704478 0.037710425306 0.044090557448 0.051863353692
Herato18 Herato1801 1925001.0 1925000.0 0.0415468855484 0.0388765618862 0.0414449587184 0.0445396837656
Herato18 Herato1801 1975001.0 1975000.0 0.089206146054 0.084036230442 0.089121969036 0.094603116646
Herato18 Herato1801 2025001.0 2025000.0 0.07026796878 0.067497742148 0.07010022292 0.07407274932
Herato18 Herato1801 2075001.0 2075000.0 0.10128179996 0.0937667394998 0.101481299323 0.10791732726
Herato18 Herato1801 2125001.0 2125000.0 0.121953412994 0.114982301914 0.12218187824 0.128022164748
Herato18 Herato1801 2175001.0 2175000.0 0.115793985284 0.110107755632 0.11553991316 0.12210777372
Herato18 Herato1801 2225001.0 2225000.0 0.0835855128 0.0801838688 0.0838861232 0.0867181896
Herato18 Herato1801 2275001.0 2275000.0 0.1020114472 0.09925568984 0.1021145656 0.1045396144
Herato18 Herato1801 2325001.0 2325000.0 0.099734327778 0.0938268624604 0.0993475045948 0.106145868113
Herato18 Herato1801 2375001.0 2375000.0 0.078326245572 0.068520355278 0.078077072384 0.090141675258
Herato18 Herato1801 2425001.0 2425000.0 0.05956387022 0.05595470414 0.05941245906 0.063493182
Herato18 Herato1801 2475001.0 2475000.0 0.104507196642 0.085625822848 0.102808573372 0.12982664694
Herato18 Herato1801 2525001.0 2525000.0 0.084803908975 0.0772856782286 0.0845492469648 0.092798838846
Herato18 Herato1801 2575001.0 2575000.0 0.085234469818 0.076961111606 0.08606840002 0.091452993144
Herato18 Herato1801 2625001.0 2625000.0 0.0774469949312 0.0562132232843 0.0807633441296 0.09523278034
Herato18 Herato1801 2675001.0 2675000.0 0.08311636672 0.077678991556 0.08262865352 0.089160487428
Herato18 Herato1801 2725001.0 2725000.0 0.066250777834 0.061392663758 0.066171993618 0.071129070336
Herato18 Herato1801 2775001.0 2775000.0 0.100412979534 0.089566345226 0.099141137286 0.1182572531
Herato18 Herato1801 2825001.0 2825000.0 0.086109085268 0.075552350703 0.085735477014 0.096614091026
Herato18 Herato1801 2875001.0 2875000.0 0.104690301538 0.09041509958 0.103954631006 0.12499306086
Herato18 Herato1801 2925001.0 2925000.0 0.036557387275 0.0323076616869 0.0366168566858 0.0423968822194
Herato18 Herato1801 2975001.0 2975000.0 0.061675789488 0.05946550497 0.06191503226 0.064868480384
Herato18 Herato1801 3025001.0 3025000.0 0.083142332844 0.077313814096 0.083092100246 0.088849235342
Herato18 Herato1801 3075001.0 3075000.0 0.057171213178 0.050899651804 0.056848006048 0.065849996276
Herato18 Herato1801 3125001.0 3125000.0 0.0789440974244 0.0719368809592 0.0789603927084 0.086158819192
Herato18 Herato1801 3175001.0 3175000.0 0.06636329101 0.058605869614 0.066357877782 0.07439658642
Herato18 Herato1801 3225001.0 3225000.0 0.0885901093984 0.0809853724534 0.0885556831152 0.0968946727276
Herato18 Herato1801 3275001.0 3275000.0 0.11811544754 0.11117049888 0.11807052544 0.12550622298
Herato18 Herato1801 3325001.0 3325000.0 0.078042622544 0.07094276493 0.078525236984 0.085278632012
Herato18 Herato1801 3375001.0 3375000.0 0.08884870306 0.080734521968 0.089238453232 0.09875825262
Herato18 Herato1801 3425001.0 3425000.0 0.069582668154 0.063332509582 0.069280729518 0.077041435376
Herato18 Herato1801 3475001.0 3475000.0 0.0302664745988 0.0208086254304 0.029389997861 0.0442183760308
Herato18 Herato1801 3525001.0 3525000.0 0.05833188956 0.0552525952 0.05823836054 0.06346732466
Herato18 Herato1801 3575001.0 3575000.0 0.10585762788 0.09260603198 0.10509451794 0.1223702154
Herato18 Herato1801 3625001.0 3625000.0 0.09441528008 0.08667631944 0.09299379976 0.102132876
Herato18 Herato1801 3675001.0 3675000.0 0.056143259934 0.047991684514 0.056243834396 0.064893699378
Herato18 Herato1801 3725001.0 3725000.0 0.0376614739324 0.0326993173788 0.037221920886 0.0446240191768
Herato18 Herato1801 3775001.0 3775000.0 0.063925910196 0.05651905198 0.063691897812 0.071627673728
Herato18 Herato1801 3825001.0 3825000.0 0.063656936064 0.05730669342 0.06337839742 0.070728284912
Herato18 Herato1801 3875001.0 3875000.0 0.10563280542 0.0988922914 0.10534405142 0.114577109
Herato18 Herato1801 3925001.0 3925000.0 0.11895043621 0.108437343608 0.11873465775 0.13031590627
Herato18 Herato1801 3975001.0 3975000.0 0.055970954192 0.048751644966 0.055781909456 0.064066383988
Herato18 Herato1801 4025001.0 4025000.0 0.03674161481 0.033571076866 0.036769535534 0.040550194578
Herato18 Herato1801 4075001.0 4075000.0 0.063273837216 0.0552064460308 0.062843703018 0.074688963358
Herato18 Herato1801 4125001.0 4125000.0 0.044044849262 0.0374791511731 0.043578622116 0.052247877736
Herato18 Herato1801 4175001.0 4175000.0 0.09021404022 0.0848302434 0.09027047708 0.09762684532
Herato18 Herato1801 4225001.0 4225000.0 0.12159796926 0.11413744114 0.12154620418 0.12909331016
Herato18 Herato1801 4275001.0 4275000.0 0.0776224865 0.07116887232 0.0774694713 0.08442539956
Herato18 Herato1801 4325001.0 4325000.0 0.07883864676 0.070997939846 0.07857785798 0.0881043015
Herato18 Herato1801 4375001.0 4375000.0 0.07818422856 0.07507536486 0.0777766676 0.0829368732
Herato18 Herato1801 4425001.0 4425000.0 0.120023390716 0.113018076997 0.119639751528 0.129406189866
Herato18 Herato1801 4475001.0 4475000.0 0.10046695088 0.07555968676 0.09851226704 0.1406376886
Herato18 Herato1801 4525001.0 4525000.0 0.077744065304 0.06112116639 0.077807936512 0.0917658362
Herato18 Herato1801 4575001.0 4575000.0 0.0663122708936 0.0637225054342 0.0665332090636 0.0688908894944
Herato18 Herato1801 4625001.0 4625000.0 0.09256142662 0.087729789414 0.09098567528 0.100032203
Herato18 Herato1801 4675001.0 4675000.0 0.07508672636 0.06924194434 0.07376491312 0.0827765305
Herato18 Herato1801 4725001.0 4725000.0 0.0460758383631 0.0393585053403 0.0463146843733 0.052959787999
Herato18 Herato1801 4775001.0 4775000.0 0.058472347932 0.053422300356 0.058255695316 0.0641753731
Herato18 Herato1801 4825001.0 4825000.0 0.08629787283 0.077450955414 0.087023741268 0.09496965292
Herato18 Herato1801 4875001.0 4875000.0 0.07448013134 0.070340987012 0.07432176076 0.07838183462
Herato18 Herato1801 4925001.0 4925000.0 0.053777842402 0.0493584894641 0.0536704042815 0.058284196358
Herato18 Herato1801 4975001.0 4975000.0 0.061080713898 0.0479270398379 0.0595087217812 0.086401340782
Herato18 Herato1801 5025001.0 5025000.0 0.07833214134 0.06167774144 0.07864005242 0.087645059
Herato18 Herato1801 5075001.0 5075000.0 0.0764911669134 0.0713338470925 0.07599580086 0.0833546356984
Herato18 Herato1801 5125001.0 5125000.0 0.050931349858 0.039843857982 0.054182938072 0.060872782924
Herato18 Herato1801 5159323.5 5175000.0 0.0142588756884 0.0124438753178 0.0143431353323 0.016142469461
Herato18 Herato1802 5178572.5 25000.0 0.0297140411062 0.0263833436603 0.0296276338723 0.0330778948164
